,Charge,Chromatographic peak width (min),Highest Mean,Identifications,Isotope Distribution,Lowest Mean,Max Fold Change,Maximum Abundance,Minimum CV%,Neutral mass (Da),mz,rt
2.02_552.0113n,1,0.197483333333333,ltrs,0,100 - 16.1 - 1.9,zero,inf,73.8327802644878,64.29,552.011328102651,551.004051670651,121.149
2.04_378.0503n,1,0.298966666666667,postcirugia,0,100 - 16.2 - 2.88 - 0.0708,sss,inf,322.064688789319,2.24,378.050346273681,377.043069841681,122.1640000000002
2.05_333.8513m/z,1,2.54343333333333,sss,0,100 - 16.2,1,50.9971959047009,2643.86183668995,9.35,,333.851255785498,123.1789999999998
2.07_259.0244m/z,1,0.101483333333333,control,0,100 - 10.7,solvent,inf,15.6206715560436,15.8,,259.024379901334,124.194
2.07_294.1007m/z,1,0.315866666666667,1,0,100 - 12.2 - 4.55,zero,inf,760.919179620745,1.61,,294.10068738196,124.194
2.09_145.0860m/z,1,0.1184,1,0,100 - 1.84,zero,inf,110.908952599807,5.91,,145.085978533221,125.208
2.09_203.0007m/z,1,0.2706,sss,0,100 - 4.84 - 2.49,calibration,11.0656453734749,465.036864058876,1.33,,203.000715734648,125.208
2.10_202.1196n,1,0.315883333333333,1,0,100 - 8.55,solvent,inf,1000.55049673656,2.07,202.119608115787,187.096708115787,126.22300000000018
2.10_301.0369m/z,1,0.18605,1,0,100 - 9.24 - 1.29,ltrs,inf,108.051307725729,5.52,,301.036895872514,126.22300000000018
2.10_360.0500m/z,1,0.18605,control,0,100 - 10.8,zero,inf,22.8029857066579,19.89,,360.050011122661,126.22300000000018
2.10_474.9972m/z,1,0.18605,cQC,0,100 - 14.5,2,inf,27.0100307678277,10.05,,474.997181107626,126.22300000000018
2.12_229.1072m/z,1,0.383516666666667,1,0,100 - 7.55,zero,inf,401.516367465294,3.4,,229.107194727239,127.2379999999998
2.14_392.0417m/z,1,0.20295,control,0,100 - 51 - 2.5,zero,inf,15.1304369044515,157.81,,392.041686712079,128.253
2.14_401.0936m/z,1,0.219866666666666,prostatitis,0,100 - 1.89,ltrs,inf,8.63275754071667,122.49,,401.093612930891,128.253
2.14_418.9353m/z,1,0.32135,sss,0,100 - 13.8,16,inf,580.040183620073,11.76,,418.935298452538,128.253
2.14_436.1352m/z,1,0.366616666666666,cancer,0,100 - 30,zero,inf,12.1590659139117,585.82,,436.135226444068,128.253
2.15_160.0728n,1,0.451183333333334,1,0,100 - 8.04 - 0.944,solvent,inf,8913.29522625852,1.96,160.072828302716,159.065551870716,129.26700000000002
2.15_236.0410n,1,0.383533333333333,prostatitis,0,100 - 15.3 - 1.57,ltrs,inf,85.4349535227607,12.35,236.040957110049,271.010358410049,129.26700000000002
2.15_274.0130n,1,0.389,prostatitis,0,100 - 14.8 - 7.28,CRM,637.774701157845,1949.87622128011,1.08,274.012957279247,273.005680847247,129.26700000000002
2.15_283.0389m/z,1,0.321333333333333,cancer,0,100 - 10.9,solvent,inf,15.1864907522342,519.62,,283.038858519811,129.26700000000002
2.15_301.9566m/z,1,0.202966666666666,prostatitis,0,99.6 - 100 - 95.4,ltrs,inf,77.9631801219687,24.09,,301.956648661433,129.26700000000002
2.15_304.9550m/z,1,0.451183333333333,zero,0,100 - 16.4,16,inf,76.0550390759373,11.01,,304.954993762233,129.26700000000002
2.15_310.0860m/z,1,0.41735,cancer,0,100 - 16.9 - 7.15 - 0.955,zero,inf,663.708929658106,8.74,,310.085999420891,129.26700000000002
2.15_325.9764n,1,0.236783333333333,pQC,0,100 - 12 - 4.47,ltrs,inf,259.80112800095,2.36,325.976352079493,310.952355645019,129.26700000000002
2.15_347.0420n,1,0.236783333333333,prostatitis,0,100 - 17.2 - 3.57 - 0.0893,ltrs,inf,247.288083228236,3.58,347.042038285663,332.018990860006,129.26700000000002
2.15_355.0089m/z,1,0.169133333333333,1,0,100 - 8.08,solvent,inf,50.2904497374725,12.08,,355.008884838606,129.26700000000002
2.15_372.0511m/z,1,0.0845666666666665,prostatitis,0,100,zero,inf,41.6570446127166,58.05,,372.051095642383,129.26700000000002
2.15_374.0653n,1,0.18605,prostatitis,0,100 - 16.2 - 5.46 - 0.125,zero,inf,348.81379483039,9.78,374.065264982694,373.057988550694,129.26700000000002
2.15_401.9531m/z,1,0.1184,zero,0,100 - 23.3,CRM,inf,7.60340932224939,99.05,,401.953066741118,129.26700000000002
2.15_403.9486m/z,1,0.219866666666666,prostatitis,0,100,CRM,inf,160.481519655394,5.59,,403.9486437672,129.26700000000002
2.15_426.8962m/z,1,0.152216666666667,sss,0,100 - 0.614,ltrs,inf,100.199554512516,138.94,,426.896233161301,129.26700000000002
2.15_447.9780n,1,0.485016666666667,prostatitis,0,100 - 19.4 - 20.2 - 6.5 - 2.76,16,101.898633163881,604.918982851255,4.38,447.978026296277,446.966508215947,129.26700000000002
2.15_463.9900n,1,0.219866666666666,prostatitis,0,100 - 18.4 - 4.55,16,inf,136.563999060531,23.06,463.98996495779,462.961522051134,129.26700000000002
2.15_486.9980m/z,1,0.169133333333333,prostatitis,0,100 - 19.1 - 8.56 - 1.57,2,inf,90.2262454366479,30.8,,486.998033025922,129.26700000000002
2.15_503.9997n,1,0.1353,sss,0,100 - 35.3,ltrs,inf,56.5384750169234,91.76,503.999743737992,502.992467305992,129.26700000000002
2.15_528.9709m/z,1,0.152216666666666,prostatitis,0,100 - 10.3,zero,inf,17.8120066567328,30.19,,528.970927013012,129.26700000000002
2.15_577.9101m/z,1,0.202966666666666,cQC,0,100,ltrs,inf,42.5987468623,34.04,,577.910118484912,129.26700000000002
2.15_587.0509m/z,1,0.1184,prostatitis,0,100 - 22.6 - 12.4,zero,inf,21.7983863970451,147.53,,587.050864490861,129.26700000000002
2.15_621.9350n,1,1.40428333333333,sss,0,100 - 21.4 - 17 - 1.88 - 0.916,16,inf,1027.55804175416,10.24,621.935017021877,620.915126502359,129.26700000000002
2.15_637.9525n,1,0.152216666666666,prostatitis,0,100 - 16.7 - 1.23,2,inf,38.2862240418592,71.05,637.952514500203,636.921260479865,129.26700000000002
2.15_660.9597m/z,1,0.1184,prostatitis,0,100 - 21.4 - 14.2,zero,inf,12.8715637885535,119.21,,660.95967744037,129.26700000000002
2.15_735.1209m/z,1,0.152216666666667,cancer,0,100 - 36,cQC,inf,7.99898385448256,519.62,,735.120904725223,129.26700000000002
2.15_737.8548n,1,0.219866666666666,sss,0,100 - 14.6 - 6.28,2,inf,252.316936761783,22.94,737.854817748858,692.857717748858,129.26700000000002
2.15_751.8674m/z,1,0.270616666666667,sss,0,100 - 90.7 - 27.1,2,inf,758.607399501446,19.11,,751.867427692704,129.26700000000002
2.15_97.0651m/z,1,0.253683333333333,1,0,100 - 4.71,zero,inf,635.25992941933,2.95,,97.0650929024718,129.26700000000002
2.17_194.0356n,1,0.202966666666667,zero,0,100 - 4.83,ltrs,inf,12.7634712741755,101.71,194.035643112833,214.999337139822,130.2820000000002
2.17_200.0379m/z,1,0.169133333333333,sss,0,100 - 5.2,calibration,inf,35.2833607116004,87.21,,200.037915454539,130.2820000000002
2.17_303.0158m/z,1,0.219866666666666,0,0,100 - 54,ltrs,inf,23.5848629991613,27.8,,303.015818308091,130.2820000000002
2.17_342.0758m/z,1,0.936183333333334,cancer,0,100 - 16.7 - 7.4 - 3.32,ltrs,inf,537.375884501521,64.17,,342.075849831366,130.2820000000002
2.17_424.0265m/z,1,0.236783333333333,cancer,0,100 - 19.6,zero,inf,11.217599477529,736.08,,424.026452200944,130.2820000000002
2.17_438.9152m/z,1,0.202966666666666,sss,0,100 - 16,2,inf,287.70815749879,27.1,,438.915194205828,130.2820000000002
2.17_447.0944m/z,1,0.101483333333333,prostatitis,0,100 - 13.2,zero,inf,17.0644860532116,51.96,,447.09444952106,130.2820000000002
2.17_485.0551n,1,0.355183333333333,cancer,0,100 - 22.6 - 10.1,zero,inf,65.4848969254687,299.71,485.055096045651,484.047325117276,130.2820000000002
2.17_658.0091m/z,1,0.236783333333333,cancer,0,100 - 29.2,zero,inf,12.48577760572,421.81,,658.009109605822,130.2820000000002
2.19_129.0186m/z,1,0.20295,1,0,100 - 1.91,zero,inf,439.396932472667,2.83,,129.018634413704,131.2969999999998
2.19_230.0119m/z,1,0.2537,postcirugia,0,100 - 2.99 - 0.922,16,inf,182.257471524163,2.96,,230.011935803103,131.2969999999998
2.19_233.1019m/z,1,0.2537,1,0,100 - 9.21 - 0.28,zero,inf,1003.5367557115,1.03,,233.101937629628,131.2969999999998
2.19_275.9852m/z,1,0.32135,zero,0,100 - 33.5,2,inf,214.121625272831,15.26,,275.9852210148,131.2969999999998
2.19_346.0346m/z,1,0.219866666666667,pQC,0,100,zero,inf,44.5860889451703,2.4,,346.034582428849,131.2969999999998
2.19_460.9803m/z,1,0.202966666666666,cQC,0,100 - 19.5,process blank,inf,69.8727953943641,20.28,,460.980293896084,131.2969999999998
2.19_634.9159m/z,1,0.152216666666666,sss,0,100 - 31.4,2,inf,107.485200079127,48.56,,634.915895045238,131.2969999999998
2.21_288.0285n,1,0.202966666666667,1,0,100 - 6.81 - 0.272,zero,inf,176.704974088558,5.92,288.028474488109,287.021198056109,132.312
2.21_301.1758m/z,1,0.270616666666667,1,0,100 - 14.5 - 0.383,zero,inf,426.323658217342,2.36,,301.175807904768,132.312
2.21_415.1163m/z,1,0.186033333333333,prostatitis,0,100 - 14.7 - 0.943,zero,inf,44.4084666264559,10.01,,415.116323780178,132.312
2.22_213.9647m/z,1,0.135316666666667,sss,0,100 - 48.6,2,inf,52.5910622690458,38.24,,213.96466813444,133.3270000000002
2.24_226.0163m/z,1,0.152216666666667,postcirugia,0,100 - 4.08,zero,inf,13.981480675607,162.83,,226.016340077533,134.3410000000002
2.24_241.1177m/z,1,0.20295,prostatitis,0,100 - 6.49,zero,inf,44.2172710688721,11.35,,241.117725025863,134.3410000000002
2.26_185.0274m/z,1,0.219883333333333,control,0,100 - 6.11,solvent,inf,4.73594010865769,116.05,,185.027354082845,135.3559999999998
2.26_218.9960m/z,1,0.236783333333333,0,0,100 - 2.05,process blank,inf,14.1484626543192,136.64,,218.996008051165,135.3559999999998
2.27_153.0184m/z,1,0.40045,1,0,100 - 3.44,zero,inf,189.537033010656,0.37,,153.018401955537,136.371
2.27_247.1176m/z,1,0.1353,cancer,0,100,zero,inf,27.2470917433981,14.76,,247.117646600569,136.371
2.27_840.7842m/z,1,2.10916666666667,sss,0,100 - 45.3,2,inf,2846.23779696362,53.02,,840.784248478539,136.371
2.29_689.7711m/z,1,0.569583333333334,sss,0,100 - 9.94,2,inf,2018.69836361468,15.09,,689.771107946505,137.3860000000002
2.31_145.0862m/z,1,0.152216666666667,1,0,100 - 3.41,zero,inf,300.325657279271,5.97,,145.086227365675,138.40099999999978
2.31_259.0257m/z,1,0.1184,prostatitis,0,100 - 5.39,ltrs,inf,47.517109929946,8.11,,259.025726496712,138.40099999999978
2.31_310.0473n,1,0.298966666666666,sss,0,100 - 8.06,ltrs,inf,263.980214028548,36.93,310.047331456001,309.022803869769,138.40099999999978
2.31_379.0217m/z,1,0.366616666666666,cancer,0,100 - 15.3 - 9.71,zero,inf,73.8644706048261,20.02,,379.02171181081,138.40099999999978
2.31_409.0323m/z,1,0.451183333333333,cancer,0,100 - 17.7 - 12.7 - 0.878,zero,inf,267.969723776855,6.52,,409.032313234967,138.40099999999978
2.34_229.1072m/z,1,0.1353,1,0,100 - 4.04,zero,inf,57.5036056406557,13.89,,229.107217376586,140.43
2.34_315.1916m/z,1,0.248233333333333,prostatitis,0,100 - 16 - 0.365,zero,inf,382.887957789811,1.75,,315.191572320286,140.43
2.36_213.0165m/z,1,0.248233333333333,prostatitis,0,100 - 8.26,zero,inf,60.1292423079989,200.0,,213.016543895939,141.4450000000002
2.36_370.1182n,1,0.2144,prostatitis,0,100 - 12.8 - 0.175,zero,inf,56.7264393424843,10.12,370.118226549758,429.131897833423,141.4450000000002
2.37_215.0144m/z,1,0.163666666666666,prostatitis,0,100 - 8.53,zero,inf,18.6323358650861,734.85,,215.014401192481,142.45999999999978
2.37_250.0709m/z,1,0.197483333333333,cancer,0,100 - 4.06,zero,inf,10.2899841535351,438.39,,250.070946732459,142.45999999999978
2.37_445.9202m/z,1,0.55265,sss,0,100 - 35.4,16,89.7595831244162,516.421333044913,3.92,,445.920222587625,142.45999999999978
2.39_189.1123m/z,1,0.14675,1,0,100 - 5.49,zero,inf,106.683730618668,7.56,,189.11227595868,143.4739999999998
2.41_168.0414n,1,0.332783333333333,1,0,100 - 7.18 - 4.07,solvent,22.0097335455561,1475.18984568345,2.52,168.041442940803,203.000915330243,144.489
2.41_202.0499m/z,1,0.129833333333333,cancer,0,100,zero,inf,22.1991721681434,48.66,,202.04985639495,144.489
2.41_491.8742m/z,1,1.99076666666667,sss,0,100 - 33.3,16,inf,5064.94558573226,14.49,,491.874162446593,144.489
2.43_259.0261m/z,1,0.129833333333333,1,0,100 - 5.41,solvent,inf,56.8208637657197,7.75,,259.026134688573,145.5040000000002
2.44_145.0862m/z,1,0.180566666666667,1,0,100 - 3.18,zero,inf,274.404567876937,2.09,,145.086249823259,146.51899999999978
2.47_1104.6647m/z,1,2.14298333333333,calibration,0,100 - 47.2,2,inf,2338.05745808475,72.45,,1104.66465670953,148.2199999999998
2.47_1133.6793m/z,1,2.05841666666667,calibration,0,100 - 46.4,2,inf,2353.63510973893,71.61,,1133.67926821732,148.2199999999998
2.47_174.9692m/z,1,3.84623333333333,16,0,100 - 6.93 - 0.778,zero,10.9471956649908,106577.592720584,0.59,,174.969163936691,148.2199999999998
2.47_274.8328m/z,1,2.4927,16,0,100 - 41.7 - 49.8,zero,230.562437379879,13342.6140885047,4.01,,274.832798636747,148.2199999999998
2.47_336.8942m/z,1,4.38198333333333,sss,0,100 - 17.6,zero,12.2948198001843,29855.5984535202,3.42,,336.89419478937,148.2199999999998
2.47_361.9224m/z,1,3.86315,sss,0,100 - 48.8,1,6.40647505843827,21601.9934525318,3.43,,361.922353225716,148.2199999999998
2.47_406.9361m/z,1,2.1037,sss,0,100 - 18.8,zero,7.23139893260376,114218.492426628,0.08,,406.936094894245,148.2199999999998
2.47_431.0144m/z,1,0.2144,cancer,0,100 - 18.5,zero,inf,12.0391417364843,435.58,,431.014368000682,148.2199999999998
2.47_433.0102m/z,1,0.112916666666667,cancer,0,100 - 14,zero,inf,7.05314841551975,126.31,,433.010209831031,148.2199999999998
2.47_464.7913m/z,1,1.40428333333333,sss,0,100 - 51 - 91.8,1,441.053371256312,2449.88252816525,13.73,,464.791259269301,148.2199999999998
2.47_479.8733n,1,1.18988333333333,sss,0,100 - 19.8 - 4.1,1,199.873104137577,4995.39788482039,10.86,479.873285272223,464.850385272223,148.2199999999998
2.47_494.8593m/z,1,0.231316666666667,sss,0,100 - 32.5 - 0.956,2,inf,962.659076822467,16.43,,494.859348861627,148.2199999999998
2.47_537.8789m/z,1,1.99076666666667,sss,0,100 - 27.9 - 12.5 - 4.69 - 1.89,1,13.514120043324,26087.7604685121,3.42,,537.878916312485,148.2199999999998
2.47_568.8787m/z,1,0.716316666666667,sss,0,100 - 21.3 - 12.1,1,inf,4904.89587801411,15.44,,568.878674679323,148.2199999999998
2.47_582.8900m/z,1,1.60175,sss,0,100 - 25.8 - 33.1 - 1.17 - 0.57,1,23.171834897934,23121.2162881125,4.53,,582.890037505532,148.2199999999998
2.47_596.8923m/z,1,1.12223333333333,solvent,0,100 - 14.8 - 8.14,1,12.5119385943573,14324.4206545679,1.22,,596.89228760503,148.2199999999998
2.47_641.8005m/z,1,0.6034,sss,0,100 - 43.8,2,inf,1848.16964800071,16.01,,641.800502146246,148.2199999999998
2.47_653.8350n,1,2.91005,sss,0,100 - 25 - 15.9 - 3.82 - 1.65,1,24.28264266785,57024.0389186917,8.02,653.835008145348,652.827765877783,148.2199999999998
2.47_656.8186m/z,1,0.231316666666667,sss,0,100 - 2.53,2,inf,533.033651522631,13.51,,656.818586424347,148.2199999999998
2.47_668.8212m/z,1,0.3497,sss,0,100 - 17.3 - 30.2 - 5.93,1,inf,2687.51091962123,20.4,,668.821228466013,148.2199999999998
2.47_700.8115m/z,1,3.2145,sss,0,100 - 25.7,2,inf,7492.36424719613,14.25,,700.81149665007,148.2199999999998
2.47_709.8438m/z,1,0.349716666666667,sss,0,100 - 22.9,2,inf,1262.08067621535,12.85,,709.843836490745,148.2199999999998
2.47_836.7762n,1,2.10916666666667,sss,0,100 - 69.2 - 39.2,2,inf,9361.97256233633,44.91,836.776227089179,871.784669139664,148.2199999999998
2.47_889.7949n,1,4.23523333333333,sss,0,100 - 47.3 - 7.77,2,inf,5703.66481060892,59.52,889.794941254102,888.780479821432,148.2199999999998
2.47_914.7137m/z,1,2.07533333333333,sss,0,100 - 43.3 - 62.8,2,inf,7484.49295801864,67.68,,914.713735010732,148.2199999999998
2.47_945.7156m/z,1,0.2144,calibration,0,100 - 15.3 - 7.58,2,inf,341.383671801154,59.65,,945.71563512441,148.2199999999998
2.47_973.7229m/z,1,0.349716666666667,calibration,0,100 - 9.64,2,inf,617.835392677005,55.42,,973.722883964486,148.2199999999998
2.47_975.7102m/z,1,0.332783333333333,sss,0,100 - 22.6 - 7.07,2,inf,795.875891031954,51.56,,975.710157773696,148.2199999999998
2.47_991.7200m/z,1,0.3328,calibration,0,100 - 34.7 - 7.02,2,inf,537.908172257001,50.44,,991.720017391827,148.2199999999998
2.49_158.1179m/z,1,0.248216666666667,1,0,100 - 0.606,16,inf,40.5694542741554,18.76,,158.117920112308,149.235
2.49_204.9435m/z,1,3.15828333333333,sss,0,100 - 42.6,postcirugia,12.9045226917736,10707.6268219762,9.18,,204.943497709564,149.235
2.49_378.9091m/z,1,1.2859,sss,0,100 - 14.3,1,19.8424620070145,9293.71768244673,10.23,,378.909138699628,149.235
2.49_641.0371m/z,1,0.06765,cancer,0,100 - 33,zero,inf,20.9926745876845,1215.2,,641.037097714328,149.235
2.50_186.0884n,1,0.315883333333333,1,0,100 - 9.09 - 0.466,solvent,inf,1933.09646392188,0.6,186.088396617247,185.08107669872,150.2500000000002
2.50_327.9674m/z,1,0.14675,sss,0,100 - 72 - 24.3,ltrs,inf,156.911555905181,20.63,,327.967431298521,150.2500000000002
2.50_334.9953m/z,1,0.112916666666667,sss,0,100 - 6.04,16,inf,70.5714153005676,24.34,,334.995277839247,150.2500000000002
2.50_336.9692m/z,1,0.112916666666667,sss,0,100 - 5.39,calibration,inf,12.2411184814402,27.62,,336.969223385835,150.2500000000002
2.50_357.0465m/z,1,0.14675,cancer,0,100 - 20.6,zero,inf,17.8336210923835,9.55,,357.046508074881,150.2500000000002
2.50_360.0498n,1,0.28205,cancer,0,100 - 16 - 5.1 - 0.334,sss,inf,509.504229427664,4.24,360.049765430228,359.042452521048,150.2500000000002
2.50_418.0555m/z,1,0.180566666666667,0,0,100 - 12.4 - 0.754,zero,inf,54.3214027243784,13.02,,418.055457166534,150.2500000000002
2.50_485.1102m/z,1,0.112916666666667,cancer,0,100 - 18.2,zero,inf,9.73281608830829,196.4,,485.110245740201,150.2500000000002
2.50_534.0111n,1,0.231316666666667,cancer,0,100 - 21.8 - 22.1 - 1.51,zero,inf,178.813320185054,12.69,534.01108805273,533.003890614547,150.2500000000002
2.50_550.0261n,1,0.16365,cancer,0,100 - 29.5,process blank,inf,20.8261772461983,57.52,550.026139041501,548.998831947503,150.2500000000002
2.50_706.9651m/z,1,0.14675,cancer,0,100 - 21.1 - 18.9,zero,inf,23.5308230126503,67.95,,706.965139470989,150.2500000000002
2.52_270.9168m/z,1,0.0338333333333334,sss,0,100 - 10.1,prostatitis,40.8059545923851,37.2306449567154,21.16,,270.916827379589,151.2640000000002
2.54_205.0967m/z,1,0.169116666666667,control,0,100,zero,inf,3.79001258121866,173.21,,205.096681150149,152.2789999999998
2.54_376.0453m/z,1,0.2313,control,0,100 - 13.3 - 0.484,zero,inf,45.6047864274668,8.36,,376.045340537712,152.2789999999998
2.55_146.0569n,1,0.372083333333333,1,0,100 - 24.5 - 54.4,zero,inf,140.819614275575,8.84,146.05687970436,145.046570029996,153.29399999999998
2.55_258.9911m/z,1,0.152216666666667,sss,0,100 - 17.8,2,inf,45.9108092718494,24.38,,258.991123123535,153.29399999999998
2.55_318.0392n,1,0.501916666666666,1,0,100 - 15 - 2.63,ltrs,inf,233.551845864991,6.67,318.039237623126,317.032024758307,153.29399999999998
2.55_375.1673m/z,1,0.169133333333333,prostatitis,0,100 - 16.4,zero,inf,22.9725786024603,83.76,,375.167343509554,153.29399999999998
2.55_383.1914m/z,1,0.28205,postcirugia,0,100 - 17.7,zero,inf,11.6612546293032,553.53,,383.191360807491,153.29399999999998
2.55_461.1105m/z,1,0.101466666666667,control,0,100 - 21.4,zero,inf,9.58921360255534,466.71,,461.11045607681,153.29399999999998
2.55_492.0006n,1,0.41735,0,0,100 - 14.7 - 5.82 - 8 - 1.19,16,inf,348.976218048736,7.73,492.0005931638,490.992315586468,153.29399999999998
2.55_597.3240m/z,1,0.118383333333334,prostatitis,0,100 - 22.1,zero,inf,7.61363108529687,198.08,,597.323952151491,153.29399999999998
2.55_83.0494m/z,1,0.20295,1,0,100 - 2.22,zero,inf,168.708871156903,3.5,,83.0493611883341,153.29399999999998
2.57_245.0477m/z,1,0.186033333333333,1,0,100 - 6.69,zero,inf,31.5024053508881,8.71,,245.047671053092,154.3090000000002
2.57_302.1135m/z,1,0.1353,control,0,100 - 9.79,zero,inf,30.7202087768377,33.39,,302.113542957079,154.3090000000002
2.59_217.1071m/z,1,0.248216666666667,1,0,100 - 9.24 - 0.261,zero,inf,679.904321210801,2.18,,217.10706985434,155.3230000000002
2.59_272.0340n,1,0.169116666666667,prostatitis,0,100 - 10.9 - 1.01,ltrs,inf,67.3093506099329,14.7,272.034037972718,331.047368459263,155.3230000000002
2.59_316.1989n,1,0.32135,1,0,100 - 17.5 - 1.85,ltrs,inf,2549.19018424998,2.35,316.198916945012,315.191640513012,155.3230000000002
2.59_369.1110m/z,1,0.1353,control,0,100 - 1.48,zero,inf,7.25208204126255,71.98,,369.11101914828,155.3230000000002
2.59_392.1845n,1,0.1184,control,0,100 - 78.2,process blank,inf,33.2539935956935,14.48,392.184530460052,427.136324797001,155.3230000000002
2.59_430.1390n,1,0.219883333333334,control,0,100 - 20.2 - 5.1 - 0.0801,process blank,inf,362.055927159375,3.28,430.138988186163,429.131984235779,155.3230000000002
2.59_444.9875m/z,1,0.0845666666666665,prostatitis,0,100 - 11.3,zero,inf,11.3718431495841,62.32,,444.987490314519,155.3230000000002
2.59_560.0751m/z,1,0.0845666666666669,control,0,100 - 19.2,zero,inf,7.52671802659028,89.07,,560.075104755451,155.3230000000002
2.59_603.0935m/z,1,0.152216666666666,control,0,100 - 23.8 - 11.3,zero,inf,58.4182452131939,8.6,,603.093490558007,155.3230000000002
2.59_685.3097m/z,1,0.0845666666666669,control,0,100 - 22.6 - 2.35,zero,inf,7.8843364171891,161.24,,685.309729655045,155.3230000000002
